Timestamp,Driver_Joy_Y,Driver_Joy_X,Driver_Joy_W,Mecanum_FL,Mecanum_BL,Mecanum_BR,Mecanum_FR,FL_Jag_Speed,FL_Out_Voltage,FL_Out_Current,FL_Temp,BL_Jag_Speed,BL_Out_Voltage,BL_Out_Current,BL_Temp,BR_Jag_Speed,BR_Out_Voltage,BR_Out_Current,BR_Temp,FR_Jag_Speed,FR_Out_Voltage,FR_Out_Current,FR_Temp,Pickup_Out_Voltage,Pickup_Out_Current,Pickup_Temp,SH1_Out_Voltage,SH1_Out_Current,SH1_Temp,SH2_Out_Voltage,SH2_Out_Current,SH2_Temp,SHmain_Speed,SHmain_Angle
0.0060,0.9296875,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.33984375,0.0,0.0,0.0,38.359375,0.0,0.0,0.0,39.31640625,0.0,0.0,0.0,33.95703125,0.0,0.0,32.234375,0.0,5.2688140869140625
0.172,1.0,0.07086614173228346,0.0,0.9999999999999997,1.0,-0.9999999999999997,-1.0,-35.92579650878906,8.71484375,22.66015625,34.53125,0.0,8.8203125,50.1015625,37.59375,-65.70616149902344,-8.4375,56.140625,39.31640625,0.0,-9.59765625,11.234375,34.1484375,0.0,0.0,31.8515625,0.0,5.2688140869140625
0.343,0.875,0.0,0.0,0.9999999999999997,1.0,-0.9999999999999997,-1.0,152.82972717285156,9.06640625,23.7109375,34.9140625,0.0,9.3125,31.5859375,37.78515625,-204.72357177734375,-8.96484375,34.08203125,39.125,0.0,-9.5625,30.14453125,34.9140625,0.0,0.0,31.66015625,0.0,5.2688140869140625
0.505,0.109375,-0.078125,0.0,0.7734375,0.7734375000000002,-0.7734375,-0.7734375000000002,-105.96028137207031,8.12890625,15.69921875,35.10546875,0.0,8.91796875,17.93359375,36.828125,-285.3745422363281,-8.56640625,17.40625,38.93359375,0.0,-8.56640625,22.265625,34.33984375,0.0,0.0,32.234375,0.0,5.2688140869140625
0.667,0.1640625,-0.0078125,0.0,0.0,0.0,-0.0,-0.0,16.941818237304688,0.0,0.0,35.296875,0.0,0.0,0.0,37.78515625,-255.2852020263672,0.0,0.0,39.890625,0.0,0.0,0.0,34.53125,0.0,0.0,31.8515625,0.0,5.2492523193359375
0.825,0.0546875,-0.0078125,0.0,0.16406249999999997,0.16406250000000003,-0.16406249999999997,-0.16406250000000003,-47.46189880371094,2.1015625,0.0,33.95703125,0.0,2.0625,0.0,37.2109375,-218.43002319335938,-2.09375,0.0,39.125,0.0,-2.08203125,0.0,33.95703125,0.0,0.0,32.234375,0.0,5.2785797119140625
0.985,0.0546875,-0.078125,0.0,0.0,0.0,-0.0,-0.0,-39.54522705078125,0.0,0.0,34.72265625,0.0,0.0,0.0,37.78515625,-168.3250732421875,0.0,0.0,39.69921875,0.0,0.0,0.0,33.95703125,0.0,0.0,31.46875,0.0,5.2785797119140625
1.143,0.0546875,-0.234375,0.0,0.0,0.0,-0.0,-0.0,32.8359375,0.0,0.0,34.72265625,0.0,0.0,0.0,37.9765625,-193.91981506347656,0.0,0.0,39.5078125,0.0,0.0,0.0,34.1484375,0.0,0.0,32.80859375,0.0,5.229705810546875
1.313,0.125,-1.0,0.0,-0.3320683737657597,0.4025939446039174,0.3320683737657597,-0.4025939446039174,0.0,-3.6328125,36.578125,34.72265625,0.0,4.66796875,9.52734375,37.2109375,-8.274948120117188,3.0546875,27.38671875,38.93359375,0.0,-3.921875,11.890625,34.33984375,0.0,0.0,32.04296875,0.0,5.2688140869140625
1.485,0.140625,-1.0,0.0,-1.0,0.7966570864759464,1.0,-0.7966570864759464,0.0,-8.296875,55.6171875,35.10546875,0.0,7.7265625,23.31640625,37.78515625,117.45632934570312,8.43359375,49.83984375,39.890625,0.0,-7.00390625,31.71875,34.1484375,0.0,0.0,32.234375,0.0,5.2688140869140625
1.647,0.0234375,-1.0,0.0,-1.0,0.7966570864759464,1.0,-0.7966570864759464,32.485382080078125,-8.9296875,41.3046875,34.33984375,0.0,8.12109375,22.265625,37.78515625,195.6588134765625,8.3984375,42.48828125,39.125,0.0,-7.1171875,28.171875,33.57421875,0.0,0.0,32.42578125,0.0,5.2688140869140625
1.833,-0.007874015748031496,-1.0,0.0,-1.0,0.9999999999999996,1.0,-0.9999999999999996,-11.93585205078125,-8.82421875,33.1640625,34.33984375,0.0,9.13671875,27.91015625,37.78515625,196.8221435546875,8.85546875,34.21484375,39.890625,0.0,-8.7890625,33.953125,33.765625,0.0,0.0,32.234375,0.0,5.2785797119140625
2.023,-0.0,-0.40625,-1.0,-1.0,0.9999999999999996,1.0,-0.9999999999999996,143.90646362304688,-9.24609375,25.41796875,34.33984375,0.0,9.3125,27.25390625,37.59375,254.65879821777344,9.48828125,32.11328125,39.5078125,0.0,-9.5625,33.953125,34.33984375,0.0,0.0,32.42578125,0.0,5.259033203125
2.187,-0.0,-0.28125,-1.0,-0.4631250000000001,-0.5368750000000001,-0.5368749999999999,-0.46312499999999995,-10.389801025390625,-5.1796875,10.97265625,34.53125,0.0,-5.9453125,30.9296875,37.2109375,-274.0899353027344,-6.171875,8.609375,39.69921875,0.0,-5.1796875,12.15234375,33.95703125,0.0,0.0,31.46875,0.0,5.259033203125
